weekofyear,week_start_date,precipitation_amt_mm,reanalysis_precip_amt_kg_per_m2,reanalysis_relative_humidity_percent,reanalysis_tdtr_k,station_precip_mm,reanalysis_temp_c,station_temp,ndvi_n,ndvi_s
39,1998-09-24,82.87,55.8,83.3314285714,1.8571428571400002,123.6,26.37250000000003,28.123809523800002,0.048850000000000005,0.2191357
40,1998-10-01,223.61,124.4,78.7828571429,2.8,24.7,26.483928571500016,28.204761904766666,0.018,0.1651
41,1998-10-08,33.26,28.3,79.9985714286,2.34285714286,25.0,26.708571428500008,28.119047619033335,-0.019,0.15612855
42,1998-10-15,25.94,18.5,78.0985714286,2.6857142857099996,15.5,26.752142857250007,27.585714285699996,0.08155,0.16255
43,1998-10-22,32.09,36.5,82.0385714286,2.12857142857,26.7,26.31178571425002,28.652380952366666,0.05315,0.19658335000000002
44,1998-10-29,182.46,92.4,83.8657142857,2.08571428571,54.6,25.978928571500035,27.9380952381,-0.05425,0.102078585
45,1998-11-05,121.65,89.5,85.12,1.78571428571,81.5,26.048928571500014,27.2761904762,-0.00225,0.1955143
46,1998-11-12,18.07,36.1,80.91428571430001,2.0714285714300003,8.7,26.03071428575001,27.9619047619,-0.026691666500000003,0.14212978
47,1998-11-19,110.03,143.4,86.2142857143,1.48571428571,71.3,24.964642857250013,26.876190476199998,,0.23517860000000002
48,1998-11-26,0.0,57.1,80.02142857140001,2.01428571429,29.8,25.231428571500004,26.452380952366667,0.057925000000000004,0.1565
49,1998-12-03,22.35,115.77,83.0242857143,1.8857142857099998,48.2,24.443571428500007,25.747619047633332,0.061200000000000004,0.06098571
50,1998-12-10,152.94,158.72,85.9114285714,1.35714285714,97.6,24.483571428500042,25.8380952381,0.0322666665,0.19315715
51,1998-12-17,16.76,10.2,78.6685714286,1.9714285714300002,18.9,24.99392857150002,26.657142857133334,-0.086920835,0.20497855
52,1998-12-24,0.0,12.8,78.4185714286,2.12857142857,29.7,25.324642857250012,26.042857142866666,-0.035191665000000004,0.12766875
53,1999-01-01,,,,,,,25.8,,
1,1999-01-08,45.39,17.72,80.5971428571,2.4285714285699997,16.2,24.79928571425002,25.557142857133332,-0.0876,0.17605835000000003
2,1999-01-15,0.0,12.6,76.9542857143,1.6714285714300001,20.6,24.37571428575002,24.457142857133334,-0.088766665,0.1631131
3,1999-01-22,47.16,20.62,81.31,2.2,27.2,23.942500000000024,25.361904761899996,-0.053875,0.14832145
4,1999-01-29,0.0,40.75,79.6714285714,1.77142857143,8.6,23.361071428500026,24.761904761900002,-0.027625,0.16122859999999997
5,1999-02-05,0.0,14.9,70.19857142859999,2.0,18.0,22.232142857250025,23.790476190466666,0.05145,0.1957143
6,1999-02-12,0.0,4.7,68.6414285714,1.9142857142900003,2.9,22.205357143000015,23.0,0.0669,0.2187643
7,1999-02-19,18.66,18.64,76.2457142857,2.5714285714300003,24.8,23.062142857250024,24.376190476199998,0.03135,0.17972855
8,1999-02-26,23.9,8.7,72.2514285714,2.7142857142900003,0.0,21.843214285750037,23.947619047633328,0.107525,0.1279857
9,1999-03-05,0.0,8.3,77.4271428571,2.7857142857099997,40.1,23.313571428500012,25.0,-0.006483335,0.17959170000000002
10,1999-03-12,0.0,0.4,71.69142857140001,2.48571428571,0.0,23.351071428500006,24.9857142857,-0.0139,0.19477265
11,1999-03-19,5.5,5.5,74.80428571430001,3.0,8.4,23.376785714250033,25.528571428566664,-0.032275,0.26640715
12,1999-03-26,5.24,3.1,73.94,2.8428571428600002,0.0,23.91321428575003,25.790476190466666,0.083666665,0.19092855
13,1999-04-02,15.91,8.9,78.91,2.3142857142900004,7.9,24.14642857150004,26.0142857143,-0.022000000000000002,0.1471619
14,1999-04-09,18.76,16.2,75.3885714286,2.58571428571,30.8,23.61214285725002,25.37142857143333,0.00075,0.2058929
15,1999-04-16,75.59,12.76,73.6414285714,3.6,19.8,23.37178571425001,25.495238095233333,0.0346,0.10014999499999999
16,1999-04-23,0.0,2.0,75.39,3.2,9.2,24.81964285700002,27.304761904766668,0.063275,0.15308570000000002
17,1999-04-30,10.2,5.35,74.7985714286,2.72857142857,4.1,24.709285714250015,26.861904761900004,0.0503,0.16604164999999999
18,1999-05-07,88.2,13.3,78.6828571429,2.08571428571,0.5,25.51178571425001,28.109523809533332,0.056033335000000004,0.1810429
19,1999-05-14,46.5,14.28,76.30857142859999,2.58571428571,73.1,24.817857143000012,27.152380952366666,0.0578,0.08076
20,1999-05-21,33.82,22.1,76.5985714286,3.1857142857099996,14.3,25.51107142875003,28.142857142866664,0.09066667,0.18181425
21,1999-05-28,15.26,18.64,79.7171428571,2.2142857142900003,8.2,26.166785714250025,28.695238095233332,0.0738,0.17698575
22,1999-06-04,2.16,6.6,77.3714285714,3.25714285714,5.9,26.330714285750005,28.5380952381,0.013766664999999999,0.10572498500000001
23,1999-06-11,100.35,24.8,80.7542857143,2.5,56.8,26.038928571500023,28.204761904766666,0.0499,0.07618333
24,1999-06-18,115.14,30.1,79.75,2.3857142857099998,17.6,26.322857142750024,27.766666666666666,0.06756667,0.10696665
25,1999-06-25,96.93,81.61,83.9614285714,1.9428571428599999,60.6,25.670714285750023,27.0380952381,0.01375,0.10617499999999999
26,1999-07-02,17.32,25.74,81.25,2.34285714286,5.4,26.217857143000018,28.380952380966665,0.063,0.14764285
27,1999-07-09,73.3,55.1,80.7985714286,2.3571428571400004,36.6,25.50607142850002,27.099999999999998,0.09181667,0.18137140000000002
28,1999-07-16,29.53,58.2,81.8471428571,2.5,17.5,25.87107142850003,27.790476190466663,0.0609625,0.11611335
29,1999-07-23,96.36,66.52,83.9185714286,2.0,56.2,26.127857142750017,26.5,0.08315,0.20032145
30,1999-07-30,8.53,32.44,80.9685714286,2.47142857143,19.9,26.13464285700003,28.266666666666666,0.049550000000000004,0.23853570000000002
31,1999-08-06,22.01,29.35,81.6728571429,2.4285714285699997,18.8,26.636428571500034,27.990476190466666,-0.026412500000000002,0.16624289999999997
32,1999-08-13,44.23,61.7,82.6457142857,1.8428571428599998,26.7,26.278214285750025,27.895238095233328,0.11395,0.19074285
33,1999-08-20,31.78,46.2,81.3871428571,2.02857142857,10.0,26.47107142850001,28.35714285713333,0.039425,0.18419285000000002
34,1999-08-27,133.65,61.8,81.9985714286,2.1428571428599996,78.5,26.496785714250024,28.552380952366665,0.01095,0.16107855
35,1999-09-03,30.98,25.74,81.0028571429,1.9857142857099999,69.7,26.638571428750026,28.295238095233334,-0.0331,0.19912855
36,1999-09-10,66.06,40.7,79.9657142857,2.2142857142900003,32.5,26.59642857125003,28.333333333333332,0.07367499999999999,0.09425
37,1999-09-17,121.24,34.13,79.6971428571,2.15714285714,35.1,27.036428571250028,28.904761904766662,0.027687499999999997,0.14183449999999997
38,1999-09-24,44.44,30.4,79.39,2.7,31.3,26.44357142850002,28.352380952366662,0.0742,0.12032860000000001
39,1999-10-01,62.41,64.72,79.8371428571,2.2142857142900003,38.9,26.817142857000036,29.004761904766667,0.04481667,0.16563329999999998
40,1999-10-08,52.34,22.37,79.6742857143,1.9428571428599999,16.2,26.38857142850003,28.03333333333333,0.07301666500000001,0.17540715
41,1999-10-15,45.32,41.31,79.16,1.9571428571400002,27.8,25.824642857000015,27.19047619046667,0.020224999999999993,0.07434167
42,1999-10-22,171.59,40.8,82.6571428571,1.8571428571400002,71.5,26.13642857150002,27.252380952366668,-0.0368,0.036737500000000006
43,1999-10-29,67.94,138.1,85.3771428571,2.1857142857099996,58.4,26.233571428500014,27.7238095238,0.009325,0.12397021999999999
44,1999-11-05,4.84,24.52,81.6285714286,1.8857142857099998,40.9,25.972857142750016,27.847619047633334,0.08307500000000001,0.1696702
45,1999-11-12,20.03,53.27,81.4885714286,2.04285714286,37.1,25.393928571250015,27.12857142856667,0.1095375,0.089408335
46,1999-11-19,83.66,104.51,85.4042857143,1.8142857142900002,62.1,25.499642857250024,26.704761904766666,0.01465,0.045456665
47,1999-11-26,224.9,140.2,86.4057142857,1.9,88.9,25.079642857250022,27.2,0.03585,0.09822
48,1999-12-03,2.11,8.7,78.6828571429,3.25714285714,13.2,24.68964285725002,25.933333333333337,0.12918749999999998,0.106109505
49,1999-12-10,63.47,107.84,81.86428571430001,1.4,126.0,23.451785714250022,25.176190476200002,0.0881,0.23553335
50,1999-12-17,0.0,8.78,72.6528571429,1.8142857142900002,7.6,22.990357142750014,24.6142857143,0.0918275,0.103228585
51,1999-12-24,0.0,14.5,76.4971428571,1.8,10.9,23.31178571425002,24.780952380966667,0.117925,0.103978555
52,2000-01-01,40.35,12.34,76.3171428571,2.6428571428599996,7.9,24.088571428500032,25.323809523799998,-0.0974125,0.127255555
1,2000-01-08,81.73,32.3,79.6071428571,1.9,28.6,24.076071428750012,25.409523809533336,0.18382500000000002,0.11785831499999999
2,2000-01-15,45.19,47.1,77.3428571429,2.05714285714,12.0,23.308214285500014,25.0380952381,0.322425,0.20765715
3,2000-01-22,0.0,14.7,70.4571428571,1.8428571428599998,17.7,21.76035714300002,23.604761904766665,0.33015,0.30885
4,2000-01-29,0.0,0.7,67.7657142857,3.1,2.0,21.25285714275003,22.980952380966666,0.28495,0.355585
5,2000-02-05,0.0,2.02,74.0628571429,2.2428571428599997,14.1,23.351428571250025,25.257142857133335,0.259225,0.19981665
6,2000-02-12,24.19,2.6,76.5028571429,2.1142857142900002,3.0,23.636428571500005,25.176190476200002,0.1061,0.18233575000000002
7,2000-02-19,0.0,3.1,76.1171428571,2.3571428571400004,3.8,23.648928571500022,25.433333333333337,0.18315335000000002,0.12507855499999998
8,2000-02-26,7.67,13.41,74.0642857143,1.9857142857099999,3.8,22.715714285750025,24.557142857133332,0.2075,0.1488369
9,2000-03-04,98.45,14.91,75.7214285714,2.47142857143,15.0,22.326428571500017,24.64285714286667,0.18322500000000003,0.18792145
10,2000-03-11,11.48,1.1,66.7357142857,3.02857142857,0.0,21.68642857150003,24.266666666666666,0.29895,0.1598543
11,2000-03-18,25.96,3.29,72.1428571429,2.3571428571400004,0.8,21.778571428750027,25.023809523799997,0.2309875,0.1232
12,2000-03-25,0.0,6.8,71.39,2.32857142857,3.5,22.192500000000024,24.53333333333333,0.20865,0.20757854999999997
13,2000-04-01,2.09,5.14,71.3514285714,4.07142857143,3.1,21.86571428575003,24.433333333333334,0.14606670000000002,0.23489645
14,2000-04-08,7.23,17.9,77.7857142857,2.55714285714,13.3,23.737500000000026,25.9619047619,0.12569998500000001,0.19245715000000002
15,2000-04-15,0.0,5.3,75.8428571429,3.54285714286,6.3,23.03500000000001,25.7238095238,0.0884625,0.15115715000000002
16,2000-04-22,0.0,14.9,74.7542857143,2.22857142857,18.6,23.43821428575002,25.26666666666667,-0.10515,0.08320357
17,2000-04-29,82.06,5.0,78.2442857143,3.2,1.3,24.22428571425003,27.109523809533332,0.143575,0.1995786
18,2000-05-06,6.13,3.4,76.2142857143,2.44285714286,3.6,24.396785714500027,27.0142857143,0.12145,0.1292357
19,2000-05-13,21.53,16.35,78.3371428571,2.77142857143,7.7,24.24607142850003,26.480952380966666,0.09815,0.14173570000000002
20,2000-05-20,68.14,10.06,77.7128571429,2.6428571428599996,83.3,24.681428571250024,26.633333333333336,0.087125,0.16770595
21,2000-05-27,39.45,13.8,79.1971428571,2.91428571429,0.3,24.81107142875001,26.90476190476667,0.1513,0.14832855
22,2000-06-03,48.51,17.1,78.5371428571,2.4285714285699997,25.6,25.226785714250013,27.6857142857,0.10183,0.16620855
23,2000-06-10,46.02,10.95,79.05142857140001,2.45714285714,4.8,25.522857142750013,27.619047619033335,0.14203749999999998,0.14378575
24,2000-06-17,46.38,21.3,75.7485714286,2.3571428571400004,26.2,25.530357143000003,28.028571428566664,0.09995000000000001,0.1784333
25,2000-06-24,45.96,30.64,80.8457142857,2.32857142857,15.6,25.510714285750012,27.476190476200003,0.15271665,0.2659643
26,2000-07-01,33.94,19.02,77.6171428571,2.15714285714,31.5,25.36857142850002,27.590476190466664,0.122275,0.16338809999999998
27,2000-07-08,7.95,12.7,77.6814285714,2.2857142857099997,27.1,25.947500000000034,27.823809523799998,0.07697499999999999,0.084791665
28,2000-07-15,5.81,16.7,78.1257142857,2.2857142857099997,3.5,25.900357143000008,28.290476190466666,0.17435,0.25847855
29,2000-07-22,9.53,23.18,78.6042857143,2.9,22.7,26.035714285750032,28.209523809533334,0.20635,0.26785715
30,2000-07-29,0.0,19.7,79.00857142859999,2.3571428571400004,7.9,25.842500000000015,28.342857142866666,0.24714999999999998,0.24044284999999999
31,2000-08-05,32.67,33.7,80.7514285714,2.32857142857,32.7,25.98642857125003,28.104761904766665,0.138825,0.11872
32,2000-08-12,60.71,60.66,82.02142857140001,2.51428571429,37.2,25.99714285700003,27.95714285713333,0.13230835,0.2504571
33,2000-08-19,8.62,27.72,79.5071428571,2.2,26.9,26.491071428750033,28.438095238099994,0.15342499999999998,0.22882855
34,2000-08-26,27.4,29.66,79.55857142859999,2.82857142857,13.7,26.541785714500023,28.476190476200003,0.18495,0.19086904999999998
35,2000-09-02,164.26,87.78,82.6757142857,2.3,156.6,26.198928571500005,26.6619047619,0.2435,0.23569285
36,2000-09-09,26.9,22.0,80.6785714286,2.7142857142900003,16.8,26.40214285700003,27.861904761899996,0.12134999999999999,0.23230835
37,2000-09-16,30.52,18.79,78.94857142859999,2.2857142857099997,9.3,26.70142857125002,28.09523809523333,0.1042,0.27576429999999996
38,2000-09-23,50.88,56.4,79.58428571430001,2.47142857143,18.5,26.390357142750034,27.7857142857,0.17038335,0.19011499999999998
39,2000-09-30,42.65,42.8,82.2828571429,1.72857142857,30.6,26.044285714250023,27.509523809533334,0.1337,0.12027335
40,2000-10-07,126.67,35.3,82.58571428569999,2.37142857143,16.1,26.36928571425004,28.157142857133334,0.2084625,0.31900715
41,2000-10-14,8.57,15.4,76.3714285714,3.41428571429,20.1,26.05214285700002,27.966666666666665,0.32032499999999997,0.3320893
42,2000-10-21,37.34,11.22,78.1814285714,3.7857142857099997,21.8,26.246428571500033,28.419047619033336,0.094925,0.14586428
43,2000-10-28,62.57,15.3,77.4428571429,3.45714285714,24.1,25.936071428750026,27.18095238096667,0.19165,0.12020249999999999
44,2000-11-04,80.61,20.3,80.0071428571,2.9,18.8,26.240357142750014,27.68095238096667,0.179075,0.1484333
45,2000-11-11,77.9,28.8,72.6842857143,3.62857142857,44.9,24.47500000000001,26.057142857133332,0.06863335,0.09899285499999999
46,2000-11-18,6.3,2.1,70.9771428571,4.1,1.3,24.408928571500027,26.176190476200002,0.05495,0.11090714500000001
47,2000-11-25,0.0,7.18,72.9257142857,2.7142857142900003,14.7,25.27000000000004,26.75714285713333,0.0323,0.154466665
48,2000-12-02,11.07,24.8,77.6485714286,2.3571428571400004,30.0,25.401785714500036,26.166666666666668,0.128315,0.16578335
49,2000-12-09,19.69,6.8,77.3571428571,2.05714285714,6.4,25.476428571500023,26.90476190476667,0.099675,0.08187498500000001
50,2000-12-16,0.0,3.99,72.2614285714,2.52857142857,7.1,24.83785714275001,26.2380952381,0.045766665,0.039807145
51,2000-12-23,0.0,37.39,76.52571428569999,1.7142857142899999,63.2,24.303571428500007,25.328571428566665,0.054975,-0.009428569999999997
1,2001-01-01,0.0,1.3,76.5057142857,3.2857142857099997,1.9,24.177857142750028,25.242857142866665,0.005733333,0.2066143
2,2001-01-08,49.81,1.0,74.33571428569999,3.3142857142900004,15.2,24.226428571500037,25.671428571433335,0.09508333499999999,0.18439165
3,2001-01-15,0.0,1.1,71.94142857140001,3.41428571429,4.8,23.45857142875002,25.023809523799997,0.02165,0.18276785
4,2001-01-22,0.0,10.24,75.38,2.1428571428599996,31.5,23.818928571500024,24.9857142857,0.04625,0.22362139999999997
5,2001-01-29,23.78,32.36,79.0314285714,2.74285714286,21.6,23.906428571500015,25.647619047633338,0.025187499999999998,0.22336425000000001
6,2001-02-05,10.73,11.2,74.3442857143,2.1142857142900002,8.5,23.514642857000027,25.166666666666668,-0.0056,0.16323569999999998
7,2001-02-12,0.0,22.28,75.8514285714,2.34285714286,4.8,23.727857142750025,25.280952380966664,-0.019625,0.16386430000000002
8,2001-02-19,0.0,3.02,73.0728571429,2.1428571428599996,17.6,23.57142857150002,24.352380952366662,0.1811333,0.21926425
9,2001-02-26,0.0,25.89,76.9071428571,2.01428571429,53.1,22.967142857250025,24.9380952381,0.37928335,0.30539165
10,2001-03-05,6.84,0.5,73.3871428571,3.14285714286,0.0,22.922500000000028,25.266666666666666,0.251475,0.26657145
11,2001-03-12,0.0,10.5,76.2471428571,3.62857142857,0.5,24.29642857150003,26.866666666666664,0.4229,0.1958643
12,2001-03-19,0.0,1.69,72.4428571429,2.44285714286,12.7,23.979642857250013,26.209523809533334,0.09367915,0.15005715000000003
13,2001-03-26,6.11,21.55,80.83571428569999,2.1,26.7,23.890000000000015,26.647619047633338,0.2705,0.23069285
14,2001-04-02,0.0,3.45,74.43,2.67142857143,0.5,24.61357142850001,27.1619047619,0.15855,0.15189285000000002
15,2001-04-09,5.2,23.5,77.0228571429,2.37142857143,13.0,23.849642857250018,26.19047619046667,0.30695,0.29531665
16,2001-04-16,11.84,3.59,72.64,3.8142857142900004,8.1,23.83750000000002,27.033333333333335,0.07553333500000001,0.21365
17,2001-04-23,35.69,22.36,76.5814285714,3.12857142857,20.6,24.60821428550001,27.766666666666666,0.05855,0.11795715000000001
18,2001-04-30,19.98,9.03,75.7142857143,2.6,16.0,23.966785714250022,26.6857142857,-0.1055,0.18161425
19,2001-05-07,59.89,16.8,78.5671428571,3.2,64.3,25.396071428750005,27.495238095233333,0.0538,0.055778575
20,2001-05-14,77.36,78.1,82.35,2.9428571428600003,60.5,25.347500000000025,28.152380952366666,0.0986,0.1875202
21,2001-05-21,35.54,2.0,76.07,3.82857142857,7.4,25.62428571425002,28.676190476200002,0.08171999999999999,0.1690429
22,2001-05-28,10.8,8.1,78.1514285714,3.08571428571,16.6,25.705714285500022,28.75714285713333,0.0476,0.1818595
23,2001-06-04,61.33,5.85,77.1628571429,3.64285714286,6.7,25.67821428575003,28.25714285713333,0.028275,0.1803643
24,2001-06-11,21.93,7.0,76.4257142857,3.1142857142900002,20.9,26.128214285750033,28.77142857143333,0.0271,0.24603570000000002
25,2001-06-18,63.35,7.02,75.4614285714,3.24285714286,2.3,25.481428571500018,27.7761904762,-0.020658335,0.12510710000000003
26,2001-06-25,37.72,13.37,77.6171428571,3.12857142857,11.1,26.39714285725003,28.60952380953333,-0.019125,0.19442140000000002
27,2001-07-02,85.42,28.1,79.5785714286,2.75714285714,16.8,26.140357142750034,28.476190476200003,0.034116665000000004,0.19757144999999998
28,2001-07-09,21.89,13.5,77.5828571429,2.72857142857,20.0,26.24785714300002,27.980952380966666,-0.026499999999999996,0.18845715
29,2001-07-16,49.38,18.3,77.5871428571,3.1142857142900002,10.6,26.264285714250022,27.904761904766662,0.038366665,0.19895715000000003
30,2001-07-23,35.85,21.24,78.0614285714,3.25714285714,4.5,26.478214285750028,28.795238095233334,-0.007050000000000001,0.1841857
31,2001-07-30,73.2,50.34,78.67,2.65714285714,46.0,26.36571428575003,27.85238095236667,0.07095,0.13932859999999997
32,2001-08-06,40.4,32.62,79.7128571429,2.54285714286,49.0,26.703214285750022,28.009523809533334,0.2238,0.19045
33,2001-08-13,29.0,50.46,82.0871428571,2.6,24.3,26.805714285750014,28.814285714300002,0.10884165000000001,0.2029643
34,2001-08-20,40.3,62.4,81.0757142857,2.54285714286,1.8,26.629642857000007,29.123809523800002,0.014875,0.20197145
35,2001-08-27,132.53,44.3,77.3471428571,3.45714285714,65.0,26.590000000000018,28.123809523799995,,0.2112
36,2001-09-03,68.85,23.4,78.8271428571,3.0571428571399997,71.5,26.74535714275001,27.8,0.020387499999999996,0.2750357
37,2001-09-10,9.73,14.7,77.41,3.48571428571,5.6,26.464642857250027,28.157142857133334,0.2155,0.37196425
38,2001-09-17,10.01,12.9,77.2357142857,3.2142857142900003,56.8,26.842500000000015,28.428571428566666,0.0032333350000000004,0.1524595
39,2001-09-24,84.76,19.69,77.55571428569999,3.17142857143,15.8,26.59392857150003,28.223809523799996,0.1103375,0.25075000000000003
40,2001-10-01,20.8,16.4,77.63,3.27142857143,6.6,27.128214285750033,29.342857142866666,0.12490000000000001,0.20957140000000002
41,2001-10-08,27.82,42.3,78.8914285714,2.37142857143,32.0,26.711785714250027,28.53333333333333,0.0633,0.21345714999999998
42,2001-10-15,91.83,53.0,79.27,2.8857142857099998,67.6,26.08071428575002,27.2857142857,,0.19087854999999998
43,2001-10-22,39.7,25.68,80.13142857140001,2.74285714286,15.0,26.197142857250014,27.638095238100004,0.099,0.23786430000000003
44,2001-10-29,0.49,21.91,80.27,2.47142857143,11.3,26.194642857000034,27.814285714300002,0.0201,0.19374285
45,2001-11-05,28.03,17.86,75.4242857143,3.6,36.7,25.671785714250035,26.309523809533335,0.018500000000000003,0.09318095000000001
46,2001-11-12,287.55,133.93,81.0814285714,2.2428571428599997,96.0,25.798928571500028,27.361904761899996,0.10339999999999999,0.2046857
47,2001-11-19,45.8,18.9,79.8614285714,3.8,2.9,25.52642857150002,26.809523809533335,0.1781375,0.2269643
48,2001-11-26,9.43,7.81,74.3442857143,3.3857142857099998,4.4,24.81535714275003,26.180952380966662,0.22065,0.2096643
49,2001-12-03,43.91,13.2,74.0385714286,3.48571428571,44.0,23.695357143000024,25.6619047619,-0.0437,0.09172142999999999
50,2001-12-10,31.01,33.78,82.1671428571,2.2142857142900003,87.8,25.103928571500035,26.171428571433335,0.0527875,0.19174285
51,2001-12-17,91.66,100.6,84.01,1.9857142857099999,80.3,24.53571428550002,25.933333333333334,0.039691665,0.06082857
52,2001-12-24,72.18,35.2,85.5142857143,1.8285714285699999,106.2,24.85607142850003,26.157142857133334,0.15863335,0.21006665000000002
1,2002-01-01,0.0,2.5,76.4342857143,2.51428571429,24.9,24.60928571425002,25.376190476199998,0.067891665,0.16993575
2,2002-01-08,0.0,13.8,80.5728571429,2.7857142857099997,13.7,24.62357142850003,25.519047619033334,0.19821249999999999,0.212125
3,2002-01-15,0.0,1.21,76.7342857143,3.2,2.9,24.224285714250016,25.2761904762,0.056,0.17597855
4,2002-01-22,0.0,12.44,78.0785714286,1.9428571428599999,19.1,24.232142857250025,26.3380952381,0.047716665000000005,0.14016430000000002
5,2002-01-29,0.0,10.8,76.92,2.1857142857099996,38.1,23.961785714250027,25.585714285700004,,
6,2002-02-05,0.0,24.0,76.7228571429,2.2,21.1,23.591785714250037,24.823809523799998,-0.0103,0.13445000000000001
7,2002-02-12,0.0,3.6,75.5771428571,2.55714285714,4.3,23.513571428750012,25.138095238100004,0.0707125,0.22623569999999998
8,2002-02-19,0.0,3.9,75.9328571429,3.14285714286,6.4,23.93678571425002,26.195238095233332,0.054775000000000004,0.19965715
9,2002-02-26,0.0,12.8,73.1471428571,3.0714285714300003,3.3,22.99142857150001,25.433333333333337,0.06384999999999999,0.15027144999999997
10,2002-03-05,0.0,7.8,74.4271428571,2.77142857143,0.6,22.535714285750004,24.9857142857,0.04655,0.2242
11,2002-03-12,40.27,11.8,76.1685714286,2.2,14.1,23.393571428500024,26.0142857143,0.09817500000000001,0.20455715000000002
12,2002-03-19,0.0,0.6,74.9171428571,3.0714285714300003,6.5,23.50071428575002,25.4619047619,0.16115000000000002,0.26359285
13,2002-03-26,0.0,2.2,75.2157142857,3.1,0.6,24.079642857250022,27.252380952366664,0.24719999999999998,0.32065714999999995
14,2002-04-02,49.74,17.8,78.5657142857,3.5714285714300003,7.7,24.25857142850002,26.176190476200002,-0.00215,0.19718570000000002
15,2002-04-09,50.67,55.1,81.1414285714,2.6857142857099996,15.7,24.388571428500015,27.37142857143333,0.005324999999999998,0.12035710000000002
16,2002-04-16,0.0,22.4,73.84,2.65714285714,17.8,22.70142857125002,25.719047619033333,,0.19057855
17,2002-04-23,214.76,31.0,83.6571428571,2.51428571429,69.7,24.395000000000024,26.0,0.01715,0.1126
18,2002-04-30,74.01,18.0,81.7028571429,2.8142857142900004,10.5,24.524642857000018,26.419047619033332,0.15610000000000002,0.1826214
19,2002-05-07,87.81,11.0,78.6071428571,2.5,56.5,24.753571428500024,26.414285714299996,0.177425,0.19345715
20,2002-05-14,0.0,9.3,76.0871428571,2.4,15.4,24.658928571250016,25.947619047633335,0.10552500000000001,0.2414286
21,2002-05-21,41.09,5.5,76.9014285714,2.47142857143,2.9,25.460357142750027,27.57142857143333,0.068375,0.20627855
22,2002-05-28,3.99,8.2,77.0928571429,2.5714285714300003,4.8,25.658214285750006,28.090476190466664,0.065525,0.1788143
23,2002-06-04,65.82,15.65,81.8514285714,2.87142857143,12.9,25.70428571425002,28.34761904763333,0.057025,0.1407929
24,2002-06-11,84.35,17.55,81.0428571429,3.1857142857099996,4.5,25.90642857150003,28.71904761903333,0.05743333,0.10932145
25,2002-06-18,0.0,15.73,79.73,2.7857142857099997,12.7,26.154642857000013,28.576190476199997,0.04446667,0.1785143
26,2002-06-25,5.94,24.1,79.50857142859999,2.47142857143,25.0,25.76142857150002,27.361904761899996,0.1173,0.20525715
27,2002-07-02,2.3,10.8,77.19857142859999,2.32857142857,3.6,26.1685714285,28.347619047633334,-0.0015833335000000003,0.18608575
28,2002-07-09,22.49,11.65,78.7471428571,2.45714285714,29.6,25.88750000000003,27.8857142857,-0.0024749999999999998,0.2331143
29,2002-07-16,58.06,10.3,78.3114285714,2.97142857143,57.2,26.340000000000032,28.328571428566665,0.037739999999999996,0.18418574999999998
30,2002-07-23,1.07,7.09,75.8671428571,2.6142857142900002,16.3,26.29000000000002,28.109523809533332,-0.045891665,0.2219143
31,2002-07-30,44.7,47.12,81.6228571429,2.5714285714300003,28.0,26.629642857000007,28.561904761899996,-0.027899999999999998,0.12237735
32,2002-08-06,39.52,9.36,77.7885714286,3.51428571429,3.6,26.611428571500014,28.557142857133332,0.02725,0.26039999999999996
33,2002-08-13,33.21,23.78,78.94428571430001,2.8,13.6,26.847500000000025,28.64761904763333,0.019375,0.16879285
34,2002-08-20,22.89,39.62,79.0942857143,2.44285714286,48.1,26.66857142850003,28.03333333333333,0.0001999999999999988,0.19251665
35,2002-08-27,18.67,15.0,76.1885714286,2.77142857143,13.5,26.81964285700002,28.414285714299996,-0.001775,0.15715715000000002
36,2002-09-03,109.38,46.4,78.6071428571,2.3,105.0,26.62500000000003,27.333333333333332,0.07715,0.16426190000000002
37,2002-09-10,7.92,10.9,76.6785714286,3.35714285714,2.3,27.036428571500025,29.31904761903333,0.0037750000000000006,0.23596425
38,2002-09-17,57.98,27.5,78.4885714286,2.6,53.2,27.06571428575002,28.419047619033332,0.01655,0.15345715000000001
39,2002-09-24,26.31,13.4,77.8514285714,3.24285714286,48.0,26.68000000000002,28.3,0.046475,0.105921405
40,2002-10-01,73.11,20.0,79.2814285714,2.4285714285699997,72.7,27.07250000000002,27.95714285713333,0.07350833500000001,0.073835715
41,2002-10-08,17.48,25.5,78.80857142859999,2.72857142857,26.0,26.405714285750022,27.847619047633334,-0.063875,0.23085
42,2002-10-15,91.69,23.5,78.94857142859999,2.6,6.1,26.362142857250035,27.68095238096667,0.03505,0.15816429999999998
43,2002-10-22,9.5,27.0,79.2171428571,2.48571428571,53.3,26.421071428750025,28.395238095233328,-0.11255000000000001,0.21932145
44,2002-10-29,33.29,34.7,77.62,2.58571428571,31.3,26.23964285725002,27.5142857143,-0.00905,0.18944289999999997
45,2002-11-05,14.05,9.5,76.1671428571,3.1,8.4,26.24821428575001,27.2619047619,0.18581,0.30515000000000003
46,2002-11-12,0.0,7.6,73.7814285714,2.6857142857099996,3.8,26.098214285750018,27.071428571433334,0.07235414999999999,0.26294285
47,2002-11-19,100.94,32.3,78.6057142857,2.6857142857099996,30.8,25.906428571500015,27.571428571433334,-0.1225,0.2067214
